date,avg_ole,median_ole,total_production,total_failures,total_downtime,avg_workers,planned_production,hourly_obs,failure_rate,downtime_per_hour,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,temp_c,is_rainy,is_overcast,season
2024-12-04,0.6895268474215842,0.6611111111111111,1914.0,66.0,100.0,17.833333333333332,2818.5,19,0.034482758620689655,5.2631578947368425,Kayseri,2024-12-04,41.1,28.3,34.1,37.5,25.4,32.2,27.7,77.5,0.008,100,4.17,"rain,snow",1.2,0.2,23.0,9.1,71.2,1018.8,97.1,5.4,78.9,6.9,4,,2024-12-04T07:40:23,2024-12-04T17:16:21,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"17193099999,TUMU0017196,17195099999,LTAU",1.1666666666666674,True,True,Winter
2024-12-05,0.8848573453836612,0.7777777777777778,2297.0,40.0,25.0,19.0,2783.1428571428573,19,0.0174140182847192,1.3157894736842106,Kayseri,2024-12-05,44.7,26.7,35.7,43.3,26.5,33.5,29.9,80.3,0.0,0,0.0,,0.0,0.0,16.1,10.3,61.0,1022.7,89.3,5.2,94.1,8.1,4,,2024-12-05T07:41:17,2024-12-05T17:16:17,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",2.055555555555557,False,True,Winter
2024-12-06,0.7846730229347958,0.8333333333333334,2351.0,21.0,18.0,18.157894736842106,3224.5714285714284,19,0.00893236920459379,0.9473684210526315,Kayseri,2024-12-06,44.7,28.5,36.2,39.8,21.3,30.9,29.8,78.5,0.0,0,0.0,,0.0,0.0,13.9,11.4,67.5,1024.8,46.6,5.3,103.6,9.0,5,,2024-12-06T07:42:11,2024-12-06T17:16:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",2.333333333333335,False,False,Winter
2024-12-07,0.755618621717693,0.7444444444444445,2075.0,0.0,79.0,18.058823529411764,2960.5714285714284,17,0.0,4.647058823529412,Kayseri,2024-12-07,48.3,24.9,35.7,48.3,20.8,34.1,29.2,78.8,0.0,0,0.0,,0.0,0.0,21.9,9.2,69.0,1021.9,18.9,3.6,99.5,8.7,4,,2024-12-07T07:43:03,2024-12-07T17:16:15,0.22,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",2.055555555555557,False,False,Winter
2024-12-09,0.8086462209817473,0.8645833333333333,3184.0,11.0,16.0,19.0,6644.571428571428,20,0.003454773869346734,0.8,Kayseri,2024-12-09,53.7,30.3,40.0,53.7,27.4,38.5,33.2,78.3,0.0,0,0.0,,0.0,0.0,17.2,6.9,59.9,1024.4,25.9,5.3,105.4,9.0,5,,2024-12-09T07:44:45,2024-12-09T17:16:21,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",4.444444444444445,False,False,Winter
2024-12-10,0.7888954235335814,0.8791666666666667,3373.0,0.0,0.0,17.45,6644.571428571428,20,0.0,0.0,Kayseri,2024-12-10,55.5,28.5,40.2,55.5,23.3,38.2,32.9,77.1,0.0,0,0.0,,0.0,0.0,12.8,5.8,59.3,1025.3,11.6,5.4,100.9,8.8,4,,2024-12-10T07:45:33,2024-12-10T17:16:28,0.32,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",4.555555555555557,False,False,Winter
2024-12-11,0.7948067295764665,0.8576388888888888,3560.0,53.0,37.0,17.45,6644.571428571428,20,0.014887640449438203,1.85,Kayseri,2024-12-11,53.7,30.3,41.7,53.7,27.5,41.1,34.9,79.1,0.0,0,0.0,,0.0,0.0,19.7,5.8,37.9,1021.4,43.4,5.2,94.5,8.1,4,,2024-12-11T07:46:21,2024-12-11T17:16:36,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",5.38888888888889,False,False,Winter
2024-12-12,0.8910680882903106,0.9180555555555556,2427.0,75.0,20.0,19.0,2736.0,18,0.030902348578491966,1.1111111111111112,Kayseri,2024-12-12,46.5,37.5,40.9,42.9,32.1,37.7,37.9,89.3,0.252,100,8.33,rain,0.1,0.0,26.4,11.4,282.3,1019.2,97.3,4.7,73.0,6.3,3,,2024-12-12T07:47:07,2024-12-12T17:16:47,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"17193099999,TUMU0017196,17195099999,LTAU",4.944444444444444,True,True,Winter
2024-12-13,0.8102623456790123,0.8222222222222222,2201.0,54.0,31.0,19.0,2736.0,18,0.02453430258973194,1.7222222222222223,Kayseri,2024-12-13,37.5,30.3,35.6,33.9,25.3,29.9,26.4,69.3,0.0,0,0.0,rain,0.1,0.0,22.4,12.7,299.4,1022.8,86.2,6.2,69.6,6.0,3,,2024-12-13T07:47:51,2024-12-13T17:17:00,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",2.000000000000001,False,True,Winter
2024-12-16,0.6901515151515152,0.7083333333333333,1887.0,75.0,112.0,19.0,2736.0,18,0.0397456279809221,6.222222222222222,Kayseri,2024-12-16,37.5,33.9,35.4,37.5,30.9,34.3,32.8,90.5,0.197,100,4.17,"rain,snow",1.8,0.1,32.4,4.7,350.1,1022.7,99.4,3.2,28.1,2.5,1,,2024-12-16T07:49:55,2024-12-16T17:17:51,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"17193099999,TUMU0017196,17195099999,LTAU",1.8888888888888882,True,True,Winter
2024-12-17,0.803879981719317,0.8333333333333334,2613.0,82.0,10.0,18.68421052631579,3224.5714285714284,19,0.03138155376961347,0.5263157894736842,Kayseri,2024-12-17,42.9,26.7,35.7,42.9,22.8,34.2,30.7,83.2,0.0,0,0.0,,0.0,0.1,11.4,6.9,336.0,1026.6,57.0,4.5,86.8,7.5,4,,2024-12-17T07:50:33,2024-12-17T17:18:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",2.055555555555557,False,False,Winter
2024-12-18,0.8339494902860554,0.8472222222222222,2746.0,58.0,45.0,18.68421052631579,3224.5714285714284,19,0.02112163146394756,2.3684210526315788,Kayseri,2024-12-18,46.3,23.1,34.2,44.5,22.8,33.1,28.7,81.5,0.0,0,0.0,,0.0,0.0,13.0,5.8,17.7,1025.7,50.2,4.9,97.3,8.4,4,,2024-12-18T07:51:09,2024-12-18T17:18:36,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",1.2222222222222239,False,False,Winter
2024-12-19,0.7475453985841798,0.7638888888888888,2460.0,48.0,14.0,18.63157894736842,3224.5714285714284,19,0.01951219512195122,0.7368421052631579,Kayseri,2024-12-19,46.5,24.9,34.3,46.5,21.2,31.4,28.9,82.4,0.0,0,0.0,,0.0,0.0,11.9,9.2,65.3,1021.1,17.7,4.4,108.2,9.4,5,,2024-12-19T07:51:44,2024-12-19T17:19:01,0.63,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",1.2777777777777761,False,False,Winter
2024-12-20,0.6688312021414514,0.65,2255.0,14.0,20.0,16.789473684210527,3224.5714285714284,19,0.006208425720620843,1.0526315789473684,Kayseri,2024-12-20,48.3,28.5,36.3,46.5,23.3,32.7,26.8,69.7,0.0,0,0.0,,0.0,0.0,12.5,11.3,61.1,1016.0,0.0,6.1,106.0,9.1,5,,2024-12-20T07:52:17,2024-12-20T17:19:29,0.66,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",2.3888888888888875,False,False,Winter
2024-12-21,0.8042534722222222,0.7986111111111112,2000.0,28.0,48.0,19.0,2472.0,16,0.014,3.0,Kayseri,2024-12-21,48.3,21.3,34.7,48.3,16.7,33.4,27.7,77.5,0.024,100,4.17,rain,0.0,0.0,25.7,5.8,62.3,1017.3,38.2,5.5,99.1,8.6,5,,2024-12-21T07:52:48,2024-12-21T17:19:58,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",1.5000000000000016,True,False,Winter
2024-12-23,0.781286316535624,0.75,2674.0,53.0,30.0,18.63157894736842,3713.1428571428573,19,0.019820493642483172,1.5789473684210527,Kayseri,2024-12-23,50.1,30.3,39.5,50.1,27.5,38.2,34.4,83.3,0.0,0,0.0,,0.0,0.0,22.4,9.2,109.4,1012.8,86.2,3.6,59.2,5.0,3,,2024-12-23T07:53:44,2024-12-23T17:21:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",4.166666666666667,False,True,Winter
2024-12-24,0.8768336644375426,0.8958333333333334,3144.0,43.0,49.0,18.63157894736842,3741.8823529411766,19,0.013676844783715014,2.5789473684210527,Kayseri,2024-12-24,55.5,28.5,41.8,55.5,25.4,40.4,33.5,75.3,0.0,0,0.0,,0.0,0.0,35.8,21.9,167.9,1013.1,30.8,5.1,89.3,7.8,4,,2024-12-24T07:54:10,2024-12-24T17:21:37,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",5.444444444444443,False,False,Winter
2024-12-25,0.8529757451053748,0.8680555555555556,3193.0,61.0,30.0,16.666666666666668,3715.4117647058824,27,0.019104290635765738,1.1111111111111112,Kayseri,2024-12-25,55.5,42.5,49.1,55.5,35.0,45.9,34.3,57.1,0.0,0,0.0,,0.0,0.0,43.7,25.2,133.2,1015.5,54.7,6.2,88.0,7.6,4,,2024-12-25T07:54:33,2024-12-25T17:22:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,remote,LTAU",9.5,False,False,Winter
2025-01-02,0.793586606808829,0.7708333333333334,3001.0,56.0,56.0,16.333333333333332,3715.4117647058824,27,0.01866044651782739,2.074074074074074,Kayseri,2025-01-02,46.5,17.7,30.3,46.5,17.7,30.0,23.8,79.5,0.0,0,0.0,,0.0,0.0,11.9,4.7,323.4,1029.2,0.0,5.6,118.0,10.1,5,,2025-01-02T07:56:28,2025-01-02T17:28:06,0.09,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-0.9444444444444441,False,False,Winter
2025-01-03,0.814659122085048,0.9015151515151516,3057.0,53.0,18.0,16.333333333333332,3715.4117647058824,27,0.017337258750408896,0.6666666666666666,Kayseri,2025-01-03,48.3,21.3,30.5,48.3,14.8,29.7,22.6,75.7,0.0,0,0.0,,0.0,0.0,16.1,4.7,63.6,1024.4,0.0,5.1,114.8,10.0,5,,2025-01-03T07:56:33,2025-01-03T17:28:57,0.12,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-0.8333333333333334,False,False,Winter
2025-01-04,0.8365740740740741,0.8541666666666666,2186.0,20.0,20.0,20.0,2652.0,17,0.009149130832570906,1.1764705882352942,Kayseri,2025-01-04,50.1,21.3,35.6,50.1,16.6,33.5,27.0,73.6,0.0,0,0.0,,0.0,0.0,19.7,9.2,5.4,1021.4,66.7,6.0,91.4,7.8,4,,2025-01-04T07:56:35,2025-01-04T17:29:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.000000000000001,False,False,Winter
2025-01-06,0.8276584295334296,0.875,3229.0,55.0,70.0,17.178571428571427,3895.4117647058824,28,0.017033137194177764,2.5,Kayseri,2025-01-06,46.5,30.3,37.2,44.7,23.5,35.8,33.2,86.8,0.0,0,0.0,,0.0,0.0,11.9,6.9,350.1,1022.0,62.8,3.9,92.1,8.0,5,,2025-01-06T07:56:35,2025-01-06T17:31:38,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.8888888888888906,False,False,Winter
2025-01-07,0.8378572764683875,0.825,3166.0,72.0,20.0,16.333333333333332,3715.4117647058824,27,0.022741629816803537,0.7407407407407407,Kayseri,2025-01-07,48.3,26.7,34.9,48.3,19.2,30.8,28.5,79.4,0.0,0,0.0,,0.0,0.0,9.8,10.3,50.5,1026.4,0.0,5.8,119.7,10.4,5,,2025-01-07T07:56:31,2025-01-07T17:32:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.6111111111111103,False,False,Winter
2025-01-08,0.8874342810824293,0.8958333333333334,3368.0,117.0,12.0,16.59259259259259,3715.4117647058824,27,0.034738717339667456,0.4444444444444444,Kayseri,2025-01-08,51.9,28.5,37.3,51.9,23.3,34.0,26.3,67.0,0.0,0,0.0,,0.0,0.0,10.7,9.2,49.0,1025.5,0.0,6.0,112.1,9.7,5,,2025-01-08T07:56:26,2025-01-08T17:33:31,0.3,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.944444444444443,False,False,Winter
2025-01-09,0.9143681958473625,0.8563636363636364,3063.0,0.0,47.0,18.0,3384.176470588235,24,0.0,1.9583333333333333,Kayseri,2025-01-09,53.7,23.1,36.4,53.7,18.7,33.5,26.6,70.8,0.0,0,0.0,,0.0,0.0,10.1,8.1,60.0,1023.5,0.0,6.2,122.2,10.5,5,,2025-01-09T07:56:18,2025-01-09T17:34:30,0.34,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.4444444444444438,False,False,Winter
2025-01-10,0.9196533857089412,0.9081818181818182,2555.0,0.0,73.0,23.5,2793.0,18,0.0,4.055555555555555,Kayseri,2025-01-10,53.7,23.1,36.0,53.7,21.3,35.0,25.5,69.8,0.0,0,0.0,,0.0,0.0,14.8,6.9,50.7,1018.2,0.0,4.8,122.4,10.5,5,,2025-01-10T07:56:08,2025-01-10T17:35:29,0.37,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.2222222222222223,False,False,Winter
2025-01-13,0.9673841189674524,0.9816666666666666,2715.0,32.0,44.0,21.5,2793.0,18,0.011786372007366482,2.4444444444444446,Kayseri,2025-01-13,53.7,32.1,42.5,53.7,32.1,42.3,33.1,70.6,0.0,0,0.0,,0.0,0.0,17.2,6.9,309.3,1023.2,93.9,5.6,74.0,6.4,3,,2025-01-13T07:55:25,2025-01-13T17:38:33,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.833333333333333,False,True,Winter
2025-01-14,0.9699214365881033,0.9315909090909091,2719.0,41.0,53.0,21.0,2793.0,18,0.015079073188672305,2.9444444444444446,Kayseri,2025-01-14,55.5,32.1,41.7,55.5,27.5,40.9,33.6,74.7,0.0,0,0.0,,0.0,0.0,11.4,8.1,46.1,1023.2,82.2,6.1,92.5,7.8,4,,2025-01-14T07:55:07,2025-01-14T17:39:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.38888888888889,False,True,Winter
2025-01-15,1.0806913580246915,1.08,3010.0,23.0,36.0,21.555555555555557,2757.0,18,0.007641196013289037,2.0,Kayseri,2025-01-15,53.7,33.9,42.5,53.7,29.6,40.7,35.7,78.4,0.118,100,4.17,rain,0.0,0.0,18.8,20.8,13.4,1019.6,90.8,5.7,105.2,9.1,4,,2025-01-15T07:54:46,2025-01-15T17:40:39,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.833333333333333,True,True,Winter
2025-01-16,0.9768277840129692,1.0254545454545456,3746.0,52.0,15.0,17.333333333333332,3772.4117647058824,27,0.013881473571809931,0.5555555555555556,Kayseri,2025-01-16,48.3,37.5,42.7,45.7,35.9,41.2,37.4,82.6,0.134,100,8.33,rain,0.0,0.0,15.4,9.2,325.2,1024.6,96.0,5.4,93.8,8.2,4,,2025-01-16T07:54:24,2025-01-16T17:41:44,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",5.944444444444446,True,True,Winter
2025-01-17,0.9175291551882462,1.0187499999999998,3085.0,38.0,48.0,21.0,3313.5882352941176,22,0.012317666126418152,2.1818181818181817,Kayseri,2025-01-17,46.5,30.3,39.2,44.7,30.3,36.9,32.3,77.3,0.0,0,0.0,rain,0.1,0.0,19.7,6.9,298.5,1028.9,77.6,6.2,101.0,8.9,4,,2025-01-17T07:53:59,2025-01-17T17:42:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",4.000000000000002,False,True,Winter
2025-01-18,0.8345138888888889,0.8188888888888889,1892.0,11.0,13.0,15.5,2132.3529411764707,16,0.005813953488372093,0.8125,Kayseri,2025-01-18,44.7,26.7,34.7,39.3,24.8,32.0,27.5,76.7,0.0,0,0.0,,0.0,0.0,22.1,10.3,282.6,1025.5,64.5,6.2,126.5,10.9,5,,2025-01-18T07:53:33,2025-01-18T17:43:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.5000000000000016,False,False,Winter
2025-01-20,0.7241046888639481,0.6833333333333333,2799.0,64.0,82.0,15.666666666666666,3772.4117647058824,27,0.022865309038942478,3.037037037037037,Kayseri,2025-01-20,42.9,23.1,33.9,42.9,17.9,31.2,24.2,70.2,0.0,0,0.0,,0.0,0.0,20.6,11.4,301.0,1022.4,25.8,6.1,126.3,10.9,5,,2025-01-20T07:52:34,2025-01-20T17:46:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.0555555555555547,False,False,Winter
2025-01-21,0.5558937523381968,0.6459999999999999,2013.0,20.0,0.0,,3772.4117647058824,27,0.009935419771485345,0.0,Kayseri,2025-01-21,50.1,21.3,32.6,50.1,12.6,28.2,20.2,63.7,0.0,0,0.0,,0.0,0.0,13.9,13.9,60.5,1024.3,0.0,6.2,141.1,12.2,6,,2025-01-21T07:52:01,2025-01-21T17:47:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.33333333333333415,False,False,Winter
2025-01-22,0.5687589474996882,0.6359259259259259,2140.0,18.0,44.0,17.333333333333332,3772.4117647058824,27,0.008411214953271028,1.6296296296296295,Kayseri,2025-01-22,44.7,21.3,33.7,44.7,16.6,31.8,21.7,63.8,0.004,100,4.17,rain,0.0,0.0,14.3,9.2,39.0,1020.5,54.4,6.1,60.9,5.1,3,,2025-01-22T07:51:26,2025-01-22T17:48:22,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.944444444444446,True,False,Winter
2025-01-23,0.5524725028058362,0.5277777777777778,2078.0,42.0,206.0,16.333333333333332,3787.4117647058824,27,0.02021174205967276,7.62962962962963,Kayseri,2025-01-23,39.3,32.1,36.4,39.3,28.2,35.2,32.4,86.2,0.087,100,12.5,"rain,snow",1.0,0.0,12.3,6.9,5.5,1020.0,98.3,4.1,55.1,4.6,2,,2025-01-23T07:50:50,2025-01-23T17:49:30,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.4444444444444438,True,True,Winter
2025-01-24,0.6575213243546577,0.6516666666666667,2493.0,70.0,86.0,16.074074074074073,3787.4117647058824,27,0.02807862013638187,3.185185185185185,Kayseri,2025-01-24,46.5,33.9,38.3,46.5,31.0,37.4,33.2,83.1,0.001,100,4.17,rain,0.0,0.0,15.9,8.1,350.8,1021.4,95.0,4.7,107.6,9.4,4,,2025-01-24T07:50:12,2025-01-24T17:50:38,0.83,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",3.4999999999999982,True,True,Winter
2025-01-27,0.6115745105374735,0.5893333333333333,2164.0,75.0,25.0,16.0,3679.4117647058824,27,0.03465804066543438,0.9259259259259259,Kayseri,2025-01-27,48.3,21.3,34.4,48.3,21.3,33.3,26.9,77.8,0.0,0,0.0,,0.0,0.0,13.9,8.1,48.9,1023.4,28.7,5.8,139.2,12.0,6,,2025-01-27T07:48:05,2025-01-27T17:54:05,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.3333333333333326,False,False,Winter
2025-01-28,0.4851872427983539,0.4583333333333333,1742.0,91.0,0.0,16.62962962962963,3751.4117647058824,27,0.05223880597014925,0.0,Kayseri,2025-01-28,51.9,23.1,33.8,51.9,14.8,30.2,22.1,65.9,0.0,0,0.0,,0.0,0.0,11.0,8.1,53.9,1023.6,0.0,6.2,152.2,13.1,6,,2025-01-28T07:47:20,2025-01-28T17:55:14,0.96,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.9999999999999984,False,False,Winter
2025-01-29,0.5069949494949495,0.5,1920.0,185.0,20.0,16.666666666666668,3751.4117647058824,27,0.09635416666666667,0.7407407407407407,Kayseri,2025-01-29,53.7,23.1,34.7,53.7,16.9,31.8,20.0,59.9,0.0,0,0.0,,0.0,0.0,11.4,6.9,52.4,1025.2,0.0,6.2,153.9,13.4,6,,2025-01-29T07:46:32,2025-01-29T17:56:24,0.0,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.5000000000000016,False,False,Winter
2025-01-30,0.5025185185185185,0.5005555555555555,1524.0,66.0,55.0,15.0,3058.9411764705883,21,0.04330708661417323,2.619047619047619,Kayseri,2025-01-30,55.5,23.1,36.5,55.5,14.8,34.1,21.2,58.6,0.0,0,0.0,,0.0,0.0,12.3,8.1,56.5,1025.8,0.0,6.2,156.0,13.5,6,,2025-01-30T07:45:43,2025-01-30T17:57:33,0.03,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",2.5,False,False,Winter
2025-01-31,0.48915600448933777,0.4722222222222222,1734.0,67.0,37.0,13.333333333333334,3715.4117647058824,27,0.03863898500576701,1.3703703703703705,Kayseri,2025-01-31,53.7,28.5,38.4,53.7,22.2,36.3,21.1,52.8,0.0,0,0.0,,0.0,0.0,12.3,5.8,14.9,1021.5,0.0,6.2,141.1,12.1,6,,2025-01-31T07:44:52,2025-01-31T17:58:43,0.07,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",3.555555555555555,False,False,Winter
2025-02-03,0.496738683127572,0.4772727272727273,1823.0,102.0,52.0,15.666666666666666,3715.4117647058824,27,0.055951727921009324,1.9259259259259258,Kayseri,2025-02-03,53.7,19.5,34.9,53.7,14.6,34.1,22.2,63.0,0.0,0,0.0,,0.0,0.0,17.9,11.4,320.5,1019.0,4.2,6.2,153.7,13.4,6,,2025-02-03T07:42:09,2025-02-03T18:02:11,0.17,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",1.6111111111111103,False,False,Winter
2025-02-04,0.6052652450430228,0.5333333333333333,2184.0,64.0,15.0,15.333333333333334,3741.8823529411766,27,0.029304029304029304,0.5555555555555556,Kayseri,2025-02-04,48.3,23.1,33.8,46.5,16.9,31.9,26.8,77.2,0.118,100,4.17,"rain,snow",0.1,0.0,19.2,11.4,1.2,1017.3,70.4,5.7,109.4,9.3,5,,2025-02-04T07:41:12,2025-02-04T18:03:21,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",0.9999999999999984,True,False,Winter
2025-02-05,0.5221759259259259,0.5,1711.0,50.0,64.0,14.0,3380.823529411765,24,0.029222676797194622,2.6666666666666665,Kayseri,2025-02-05,32.1,26.7,29.2,30.3,19.2,23.6,27.8,94.4,0.239,100,16.67,"rain,snow",4.2,3.4,19.5,11.4,91.9,1013.3,100.0,1.9,64.6,5.6,3,,2025-02-05T07:40:13,2025-02-05T18:04:30,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-1.555555555555556,True,True,Winter
2025-02-06,0.5404861111111111,0.5069444444444444,1766.0,28.0,50.0,14.0,3380.823529411765,24,0.015855039637599093,2.0833333333333335,Kayseri,2025-02-06,28.5,17.7,26.3,28.5,8.3,18.6,20.3,78.0,0.22,100,12.5,"rain,snow",1.5,7.9,26.2,13.9,24.3,1014.3,98.5,5.7,128.8,11.1,5,,2025-02-06T07:39:12,2025-02-06T18:05:39,0.28,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-3.166666666666666,True,True,Winter
2025-02-10,0.6522629380221973,0.5208333333333334,2322.0,36.0,28.0,15.0,3741.8823529411766,27,0.015503875968992248,1.037037037037037,Kayseri,2025-02-10,30.3,23.1,27.2,28.5,15.8,21.7,23.0,84.3,0.008,100,4.17,"rain,snow",1.0,11.1,6.5,6.9,44.9,1019.2,98.3,5.7,116.8,10.1,5,,2025-02-10T07:34:55,2025-02-10T18:10:14,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-2.666666666666667,True,True,Winter
2025-02-11,0.6652966704077814,0.5625,2385.0,23.0,15.0,15.0,3741.8823529411766,27,0.009643605870020965,0.5555555555555556,Kayseri,2025-02-11,33.9,26.7,29.5,33.9,24.8,28.9,27.7,93.3,0.048,100,8.33,"rain,snow",2.2,12.1,6.5,4.7,289.8,1020.3,100.0,2.0,123.5,10.7,5,,2025-02-11T07:33:48,2025-02-11T18:11:23,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-1.3888888888888888,True,True,Winter
2025-02-12,0.6303606434717546,0.5208333333333334,2264.0,53.0,0.0,15.0,3772.3636363636365,27,0.023409893992932862,0.0,Kayseri,2025-02-12,35.7,28.5,30.6,35.7,23.3,29.4,27.5,88.8,0.047,100,8.33,"rain,snow",0.0,13.0,10.3,4.7,294.6,1019.9,99.7,4.0,130.5,11.3,6,,2025-02-12T07:32:39,2025-02-12T18:12:31,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"17193099999,TUI0000LTAU,TUMU0017196,17195099999,LTAU",-0.777777777777777,True,True,Winter
